   # time 		   # h_plus		   # h_cross 
   1.0399500e+04  -1.2464457e-01   4.0192804e-02
   1.0399750e+04  -1.2515965e-01   3.8583950e-02
   1.0400000e+04  -1.2565401e-01   3.6968262e-02
   1.0400250e+04  -1.2612752e-01   3.5346232e-02
   1.0400500e+04  -1.2658014e-01   3.3717902e-02
   1.0400750e+04  -1.2701173e-01   3.2083767e-02
   1.0401000e+04  -1.2742227e-01   3.0443871e-02
   1.0401250e+04  -1.2781163e-01   2.8798713e-02
   1.0401500e+04  -1.2817979e-01   2.7148337e-02
   1.0401750e+04  -1.2852664e-01   2.5493244e-02
   1.0402000e+04  -1.2885214e-01   2.3833481e-02
   1.0402250e+04  -1.2915621e-01   2.2169552e-02
   1.0402500e+04  -1.2943882e-01   2.0501503e-02
   1.0402750e+04  -1.2969988e-01   1.8829842e-02
   1.0403000e+04  -1.2993937e-01   1.7154614e-02
   1.0403250e+04  -1.3015722e-01   1.5476331e-02
   1.0403500e+04  -1.3035340e-01   1.3795038e-02
   1.0403750e+04  -1.3052786e-01   1.2111248e-02
   1.0404000e+04  -1.3068057e-01   1.0425009e-02
   1.0404250e+04  -1.3081150e-01   8.7368342e-03
   1.0404500e+04  -1.3092061e-01   7.0467706e-03
   1.0404750e+04  -1.3100789e-01   5.3553358e-03
   1.0405000e+04  -1.3107330e-01   3.6625751e-03
   1.0405250e+04  -1.3111684e-01   1.9690079e-03
   1.0405500e+04  -1.3113848e-01   2.7467962e-04
   1.0405750e+04  -1.3113823e-01  -1.4198893e-03
   1.0406000e+04  -1.3111604e-01  -3.1146534e-03
   1.0406250e+04  -1.3107196e-01  -4.8090915e-03
   1.0406500e+04  -1.3100595e-01  -6.5031583e-03
   1.0406750e+04  -1.3091803e-01  -8.1963322e-03
   1.0407000e+04  -1.3080820e-01  -9.8885679e-03
   1.0407250e+04  -1.3067649e-01  -1.1579344e-02
   1.0407500e+04  -1.3052288e-01  -1.3268615e-02
   1.0407750e+04  -1.3034743e-01  -1.4955859e-02
   1.0408000e+04  -1.3015012e-01  -1.6641032e-02
   1.0408250e+04  -1.2993102e-01  -1.8323613e-02
   1.0408500e+04  -1.2969010e-01  -2.0003558e-02
   1.0408750e+04  -1.2942747e-01  -2.1680345e-02
   1.0409000e+04  -1.2914308e-01  -2.3353931e-02
   1.0409250e+04  -1.2883706e-01  -2.5023798e-02
   1.0409500e+04  -1.2850936e-01  -2.6689901e-02
   1.0409750e+04  -1.2816012e-01  -2.8351723e-02
   1.0410000e+04  -1.2778931e-01  -3.0009220e-02
   1.0410250e+04  -1.2739706e-01  -3.1661878e-02
   1.0410500e+04  -1.2698335e-01  -3.3309652e-02
   1.0410750e+04  -1.2654833e-01  -3.4952031e-02
   1.0411000e+04  -1.2609197e-01  -3.6588970e-02
   1.0411250e+04  -1.2561443e-01  -3.8219962e-02
   1.0411500e+04  -1.2511569e-01  -3.9844961e-02
   1.0411750e+04  -1.2459593e-01  -4.1463462e-02
   1.0412000e+04  -1.2405513e-01  -4.3075422e-02
   1.0412250e+04  -1.2349346e-01  -4.4680338e-02
   1.0412500e+04  -1.2291092e-01  -4.6278168e-02
   1.0412750e+04  -1.2230771e-01  -4.7868412e-02
   1.0413000e+04  -1.2168379e-01  -4.9451028e-02
   1.0413250e+04  -1.2103940e-01  -5.1025523e-02
   1.0413500e+04  -1.2037451e-01  -5.2591852e-02
   1.0413750e+04  -1.1968934e-01  -5.4149527e-02
   1.0414000e+04  -1.1898388e-01  -5.5698506e-02
   1.0414250e+04  -1.1825837e-01  -5.7238304e-02
   1.0414500e+04  -1.1751280e-01  -5.8768878e-02
   1.0414750e+04  -1.1674741e-01  -6.0289751e-02
   1.0415000e+04  -1.1596219e-01  -6.1800880e-02
   1.0415250e+04  -1.1515741e-01  -6.3301792e-02
   1.0415500e+04  -1.1433305e-01  -6.4792445e-02
   1.0415750e+04  -1.1348939e-01  -6.6272372e-02
   1.0416000e+04  -1.1262642e-01  -6.7741532e-02
   1.0416250e+04  -1.1174442e-01  -6.9199464e-02
   1.0416500e+04  -1.1084339e-01  -7.0646127e-02
   1.0416750e+04  -1.0992361e-01  -7.2081067e-02
   1.0417000e+04  -1.0898510e-01  -7.3504245e-02
   1.0417250e+04  -1.0802815e-01  -7.4915211e-02
   1.0417500e+04  -1.0705276e-01  -7.6313926e-02
   1.0417750e+04  -1.0605926e-01  -7.7699951e-02
   1.0418000e+04  -1.0504763e-01  -7.9073247e-02
   1.0418250e+04  -1.0401820e-01  -8.0433379e-02
   1.0418500e+04  -1.0297099e-01  -8.1780311e-02
   1.0418750e+04  -1.0190632e-01  -8.3113616e-02
   1.0419000e+04  -1.0082420e-01  -8.4433257e-02
   1.0419250e+04  -9.9724978e-02  -8.5738818e-02
   1.0419500e+04  -9.8608656e-02  -8.7030260e-02
   1.0419750e+04  -9.7475602e-02  -8.8307176e-02
   1.0420000e+04  -9.6325811e-02  -8.9569528e-02
   1.0420250e+04  -9.5159663e-02  -9.0816917e-02
   1.0420500e+04  -9.3977154e-02  -9.2049307e-02
   1.0420750e+04  -9.2778676e-02  -9.3266308e-02
   1.0421000e+04  -9.1564226e-02  -9.4467883e-02
   1.0421250e+04  -9.0334205e-02  -9.5653651e-02
   1.0421500e+04  -8.9088611e-02  -9.6823579e-02
   1.0421750e+04  -8.7827855e-02  -9.7977293e-02
   1.0422000e+04  -8.6551937e-02  -9.9114760e-02
   1.0422250e+04  -8.5261277e-02  -1.0023562e-01
   1.0422500e+04  -8.3955875e-02  -1.0133983e-01
   1.0422750e+04  -8.2636163e-02  -1.0242706e-01
   1.0423000e+04  -8.1302140e-02  -1.0349725e-01
   1.0423250e+04  -7.9954247e-02  -1.0455008e-01
   1.0423500e+04  -7.8592484e-02  -1.0558550e-01
   1.0423750e+04  -7.7217302e-02  -1.0660320e-01
   1.0424000e+04  -7.5828701e-02  -1.0760313e-01
   1.0424250e+04  -7.4427142e-02  -1.0858498e-01
   1.0424500e+04  -7.3012624e-02  -1.0954872e-01
   1.0424750e+04  -7.1585617e-02  -1.1049404e-01
   1.0425000e+04  -7.0146121e-02  -1.1142090e-01
   1.0425250e+04  -6.8694614e-02  -1.1232902e-01
   1.0425500e+04  -6.7231097e-02  -1.1321836e-01
   1.0425750e+04  -6.5756057e-02  -1.1408864e-01
   1.0426000e+04  -6.4269494e-02  -1.1493982e-01
   1.0426250e+04  -6.2771902e-02  -1.1577165e-01
   1.0426500e+04  -6.1263284e-02  -1.1658407e-01
   1.0426750e+04  -5.9744140e-02  -1.1737685e-01
   1.0427000e+04  -5.8214473e-02  -1.1814994e-01
   1.0427250e+04  -5.6674791e-02  -1.1890310e-01
   1.0427500e+04  -5.5125097e-02  -1.1963631e-01
   1.0427750e+04  -5.3565908e-02  -1.2034932e-01
   1.0428000e+04  -5.1997225e-02  -1.2104211e-01
   1.0428250e+04  -5.0419571e-02  -1.2171446e-01
   1.0428500e+04  -4.8832949e-02  -1.2236634e-01
   1.0428750e+04  -4.7237888e-02  -1.2299754e-01
   1.0429000e+04  -4.5634392e-02  -1.2360804e-01
   1.0429250e+04  -4.4022995e-02  -1.2419764e-01
   1.0429500e+04  -4.2403701e-02  -1.2476631e-01
   1.0429750e+04  -4.0777049e-02  -1.2531388e-01
   1.0430000e+04  -3.9143046e-02  -1.2584031e-01
   1.0430250e+04  -3.7502234e-02  -1.2634544e-01
   1.0430500e+04  -3.5854620e-02  -1.2682924e-01
   1.0430750e+04  -3.4200754e-02  -1.2729156e-01
   1.0431000e+04  -3.2540640e-02  -1.2773237e-01
   1.0431250e+04  -3.0874833e-02  -1.2815154e-01
   1.0431500e+04  -2.9203339e-02  -1.2854904e-01
   1.0431750e+04  -2.7526715e-02  -1.2892473e-01
   1.0432000e+04  -2.5844969e-02  -1.2927861e-01
   1.0432250e+04  -2.4158662e-02  -1.2961055e-01
   1.0432500e+04  -2.2467800e-02  -1.2992054e-01
   1.0432750e+04  -2.0772950e-02  -1.3020847e-01
   1.0433000e+04  -1.9074117e-02  -1.3047433e-01
   1.0433250e+04  -1.7371870e-02  -1.3071802e-01
   1.0433500e+04  -1.5666216e-02  -1.3093953e-01
   1.0433750e+04  -1.3957727e-02  -1.3113878e-01
   1.0434000e+04  -1.2246409e-02  -1.3131577e-01
   1.0434250e+04  -1.0532836e-02  -1.3147042e-01
   1.0434500e+04  -8.8170148e-03  -1.3160272e-01
   1.0434750e+04  -7.0995219e-03  -1.3171263e-01
   1.0435000e+04  -5.3803641e-03  -1.3180014e-01
   1.0435250e+04  -3.6601189e-03  -1.3186520e-01
   1.0435500e+04  -1.9387933e-03  -1.3190781e-01
   1.0435750e+04  -2.1696636e-04  -1.3192795e-01
   1.0436000e+04   1.5053549e-03  -1.3192561e-01
   1.0436250e+04   3.2275906e-03  -1.3190078e-01
   1.0436500e+04   4.9497337e-03  -1.3185346e-01
   1.0436750e+04   6.6712038e-03  -1.3178364e-01
   1.0437000e+04   8.3919937e-03  -1.3169134e-01
   1.0437250e+04   1.0111523e-02  -1.3157656e-01
   1.0437500e+04   1.1829784e-02  -1.3143929e-01
   1.0437750e+04   1.3546198e-02  -1.3127959e-01
   1.0438000e+04   1.5260756e-02  -1.3109744e-01
   1.0438250e+04   1.6972879e-02  -1.3089289e-01
   1.0438500e+04   1.8682561e-02  -1.3066594e-01
   1.0438750e+04   2.0389222e-02  -1.3041665e-01
   1.0439000e+04   2.2092855e-02  -1.3014503e-01
   1.0439250e+04   2.3792883e-02  -1.2985114e-01
   1.0439500e+04   2.5489300e-02  -1.2953499e-01
   1.0439750e+04   2.7181529e-02  -1.2919668e-01
   1.0440000e+04   2.8869564e-02  -1.2883619e-01
   1.0440250e+04   3.0552832e-02  -1.2845365e-01
   1.0440500e+04   3.2231326e-02  -1.2804904e-01
   1.0440750e+04   3.3904474e-02  -1.2762250e-01
   1.0441000e+04   3.5572271e-02  -1.2717401e-01
   1.0441250e+04   3.7234148e-02  -1.2670373e-01
   1.0441500e+04   3.8890100e-02  -1.2621164e-01
   1.0441750e+04   4.0539560e-02  -1.2569790e-01
   1.0442000e+04   4.2182524e-02  -1.2516252e-01
   1.0442250e+04   4.3818430e-02  -1.2460566e-01
   1.0442500e+04   4.5447272e-02  -1.2402731e-01
   1.0442750e+04   4.7068493e-02  -1.2342767e-01
   1.0443000e+04   4.8682088e-02  -1.2280673e-01
   1.0443250e+04   5.0287503e-02  -1.2216469e-01
   1.0443500e+04   5.1884734e-02  -1.2150155e-01
   1.0443750e+04   5.3473231e-02  -1.2081752e-01
   1.0444000e+04   5.5052991e-02  -1.2011260e-01
   1.0444250e+04   5.6623470e-02  -1.1938702e-01
   1.0444500e+04   5.8184664e-02  -1.1864078e-01
   1.0444750e+04   5.9736035e-02  -1.1787412e-01
   1.0445000e+04   6.1277578e-02  -1.1708704e-01
   1.0445250e+04   6.2808762e-02  -1.1627979e-01
   1.0445500e+04   6.4329583e-02  -1.1545238e-01
   1.0445750e+04   6.5839516e-02  -1.1460507e-01
   1.0446000e+04   6.7338556e-02  -1.1373786e-01
   1.0446250e+04   6.8826185e-02  -1.1285105e-01
   1.0446500e+04   7.0302399e-02  -1.1194462e-01
   1.0446750e+04   7.1766688e-02  -1.1101887e-01
   1.0447000e+04   7.3219046e-02  -1.1007382e-01
   1.0447250e+04   7.4658970e-02  -1.0910975e-01
   1.0447500e+04   7.6086458e-02  -1.0812668e-01
   1.0447750e+04   7.7501012e-02  -1.0712493e-01
   1.0448000e+04   7.8902629e-02  -1.0610450e-01
   1.0448250e+04   8.0290822e-02  -1.0506573e-01
   1.0448500e+04   8.1665587e-02  -1.0400862e-01
   1.0448750e+04   8.3026444e-02  -1.0293351e-01
   1.0449000e+04   8.4373392e-02  -1.0184041e-01
   1.0449250e+04   8.5705960e-02  -1.0072967e-01
   1.0449500e+04   8.7024144e-02  -9.9601312e-02
   1.0449750e+04   8.8327483e-02  -9.8455694e-02
   1.0450000e+04   8.9615976e-02  -9.7292825e-02
   1.0450250e+04   9.0889169e-02  -9.6113086e-02
   1.0450500e+04   9.2147061e-02  -9.4916484e-02
   1.0450750e+04   9.3389209e-02  -9.3703411e-02
   1.0451000e+04   9.4615613e-02  -9.2473876e-02
   1.0451250e+04   9.5825839e-02  -9.1228281e-02
   1.0451500e+04   9.7019887e-02  -8.9966635e-02
   1.0451750e+04   9.8197333e-02  -8.8689353e-02
   1.0452000e+04   9.9358178e-02  -8.7396443e-02
   1.0452250e+04   1.0050201e-01  -8.6088330e-02
   1.0452500e+04   1.0162883e-01  -8.4765025e-02
   1.0452750e+04   1.0273823e-01  -8.3426961e-02
   1.0453000e+04   1.0383022e-01  -8.2074151e-02
   1.0453250e+04   1.0490441e-01  -8.0707038e-02
   1.0453500e+04   1.0596079e-01  -7.9325634e-02
   1.0453750e+04   1.0699899e-01  -7.7930394e-02
   1.0454000e+04   1.0801901e-01  -7.6521329e-02
   1.0454250e+04   1.0902049e-01  -7.5098904e-02
   1.0454500e+04   1.1000342e-01  -7.3663131e-02
   1.0454750e+04   1.1096744e-01  -7.2214483e-02
   1.0455000e+04   1.1191258e-01  -7.0752975e-02
   1.0455250e+04   1.1283847e-01  -6.9279086e-02
   1.0455500e+04   1.1374512e-01  -6.7792831e-02
   1.0455750e+04   1.1463220e-01  -6.6294701e-02
   1.0456000e+04   1.1549972e-01  -6.4784710e-02
   1.0456250e+04   1.1634736e-01  -6.3263356e-02
   1.0456500e+04   1.1717512e-01  -6.1730655e-02
   1.0456750e+04   1.1798270e-01  -6.0187113e-02
   1.0457000e+04   1.1877009e-01  -5.8632745e-02
   1.0457250e+04   1.1953702e-01  -5.7068065e-02
   1.0457500e+04   1.2028348e-01  -5.5493090e-02
   1.0457750e+04   1.2100920e-01  -5.3908340e-02
   1.0458000e+04   1.2171418e-01  -5.2313832e-02
   1.0458250e+04   1.2239815e-01  -5.0710094e-02
   1.0458500e+04   1.2306113e-01  -4.9097143e-02
   1.0458750e+04   1.2370286e-01  -4.7475513e-02
   1.0459000e+04   1.2432335e-01  -4.5845222e-02
   1.0459250e+04   1.2492236e-01  -4.4206810e-02
   1.0459500e+04   1.2549989e-01  -4.2560295e-02
   1.0459750e+04   1.2605573e-01  -4.0906224e-02
   1.0460000e+04   1.2658989e-01  -3.9244615e-02
   1.0460250e+04   1.2710215e-01  -3.7576020e-02
   1.0460500e+04   1.2759252e-01  -3.5900457e-02
   1.0460750e+04   1.2806080e-01  -3.4218483e-02
   1.0461000e+04   1.2850702e-01  -3.2530118e-02
   1.0461250e+04   1.2893098e-01  -3.0835923e-02
   1.0461500e+04   1.2933269e-01  -2.9135917e-02
   1.0461750e+04   1.2971200e-01  -2.7430666e-02
   1.0462000e+04   1.3006890e-01  -2.5720190e-02
   1.0462250e+04   1.3040326e-01  -2.4005059e-02
   1.0462500e+04   1.3071507e-01  -2.2285294e-02
   1.0462750e+04   1.3100421e-01  -2.0561466e-02
   1.0463000e+04   1.3127069e-01  -1.8833597e-02
   1.0463250e+04   1.3151438e-01  -1.7102263e-02
   1.0463500e+04   1.3173530e-01  -1.5367485e-02
   1.0463750e+04   1.3193334e-01  -1.3629842e-02
   1.0464000e+04   1.3210851e-01  -1.1889356e-02
   1.0464250e+04   1.3226073e-01  -1.0146607e-02
   1.0464500e+04   1.3239001e-01  -8.4016166e-03
   1.0464750e+04   1.3249626e-01  -6.6549689e-03
   1.0465000e+04   1.3257951e-01  -4.9066855e-03
   1.0465250e+04   1.3263970e-01  -3.1573510e-03
   1.0465500e+04   1.3267683e-01  -1.4069876e-03
   1.0465750e+04   1.3269087e-01   3.4381893e-04
   1.0466000e+04   1.3268183e-01   2.0950462e-03
   1.0466250e+04   1.3264969e-01   3.8461075e-03
   1.0466500e+04   1.3259445e-01   5.5969805e-03
   1.0466750e+04   1.3251610e-01   7.3470781e-03
   1.0467000e+04   1.3241466e-01   9.0963776e-03
   1.0467250e+04   1.3229013e-01   1.0844292e-02
   1.0467500e+04   1.3214253e-01   1.2590799e-02
   1.0467750e+04   1.3197187e-01   1.4335311e-02
   1.0468000e+04   1.3177818e-01   1.6077806e-02
   1.0468250e+04   1.3156148e-01   1.7817698e-02
   1.0468500e+04   1.3132180e-01   1.9554964e-02
   1.0468750e+04   1.3105917e-01   2.1289019e-02
   1.0469000e+04   1.3077363e-01   2.3019841e-02
   1.0469250e+04   1.3046523e-01   2.4746847e-02
   1.0469500e+04   1.3013400e-01   2.6470014e-02
   1.0469750e+04   1.2978001e-01   2.8188760e-02
   1.0470000e+04   1.2940328e-01   2.9903063e-02
   1.0470250e+04   1.2900390e-01   3.1612344e-02
   1.0470500e+04   1.2858191e-01   3.3316581e-02
   1.0470750e+04   1.2813740e-01   3.5015197e-02
   1.0471000e+04   1.2767040e-01   3.6708171e-02
   1.0471250e+04   1.2718103e-01   3.8394928e-02
   1.0471500e+04   1.2666932e-01   4.0075448e-02
   1.0471750e+04   1.2613540e-01   4.1749160e-02
   1.0472000e+04   1.2557931e-01   4.3416042e-02
   1.0472250e+04   1.2500118e-01   4.5075530e-02
   1.0472500e+04   1.2440105e-01   4.6727600e-02
   1.0472750e+04   1.2377909e-01   4.8371692e-02
   1.0473000e+04   1.2313531e-01   5.0007785e-02
   1.0473250e+04   1.2246991e-01   5.1635321e-02
   1.0473500e+04   1.2178291e-01   5.3254280e-02
   1.0473750e+04   1.2107451e-01   5.4864110e-02
   1.0474000e+04   1.2034473e-01   5.6464789e-02
   1.0474250e+04   1.1959379e-01   5.8055774e-02
   1.0474500e+04   1.1882171e-01   5.9637040e-02
   1.0474750e+04   1.1802873e-01   6.1208051e-02
   1.0475000e+04   1.1721486e-01   6.2768784e-02
   1.0475250e+04   1.1638036e-01   6.4318707e-02
   1.0475500e+04   1.1552524e-01   6.5857798e-02
   1.0475750e+04   1.1464977e-01   6.7385532e-02
   1.0476000e+04   1.1375397e-01   6.8901887e-02
   1.0476250e+04   1.1283811e-01   7.0406345e-02
   1.0476500e+04   1.1190223e-01   7.1898884e-02
   1.0476750e+04   1.1094660e-01   7.3378994e-02
   1.0477000e+04   1.0997127e-01   7.4846654e-02
   1.0477250e+04   1.0897651e-01   7.6301361e-02
   1.0477500e+04   1.0796236e-01   7.7743093e-02
   1.0477750e+04   1.0692914e-01   7.9171358e-02
   1.0478000e+04   1.0587688e-01   8.0586133e-02
   1.0478250e+04   1.0480589e-01   8.1986933e-02
   1.0478500e+04   1.0371622e-01   8.3373738e-02
   1.0478750e+04   1.0260819e-01   8.4746071e-02
   1.0479000e+04   1.0148184e-01   8.6103911e-02
   1.0479250e+04   1.0033752e-01   8.7446791e-02
   1.0479500e+04   9.9175264e-02   8.8774692e-02
   1.0479750e+04   9.7995426e-02   9.0087155e-02
   1.0480000e+04   9.6798051e-02   9.1384162e-02
   1.0480250e+04   9.5583501e-02   9.2665263e-02
   1.0480500e+04   9.4351821e-02   9.3930440e-02
   1.0480750e+04   9.3103387e-02   9.5179256e-02
   1.0481000e+04   9.1838242e-02   9.6411692e-02
   1.0481250e+04   9.0556776e-02   9.7627320e-02
   1.0481500e+04   8.9259032e-02   9.8826123e-02
   1.0481750e+04   8.7945410e-02   1.0000768e-01
   1.0482000e+04   8.6615955e-02   1.0117199e-01
   1.0482250e+04   8.5271078e-02   1.0231862e-01
   1.0482500e+04   8.3910824e-02   1.0344758e-01
   1.0482750e+04   8.2535615e-02   1.0455846e-01
   1.0483000e+04   8.1145497e-02   1.0565125e-01
   1.0483250e+04   7.9740901e-02   1.0672556e-01
   1.0483500e+04   7.8321875e-02   1.0778139e-01
   1.0483750e+04   7.6888860e-02   1.0881836e-01
   1.0484000e+04   7.5441905e-02   1.0983645e-01
   1.0484250e+04   7.3981460e-02   1.1083531e-01
   1.0484500e+04   7.2507573e-02   1.1181492e-01
   1.0484750e+04   7.1020706e-02   1.1277494e-01
   1.0485000e+04   6.9520908e-02   1.1371535e-01
   1.0485250e+04   6.8008647e-02   1.1463582e-01
   1.0485500e+04   6.6483975e-02   1.1553634e-01
   1.0485750e+04   6.4947369e-02   1.1641659e-01
   1.0486000e+04   6.3398880e-02   1.1727656e-01
   1.0486250e+04   6.1838994e-02   1.1811593e-01
   1.0486500e+04   6.0267763e-02   1.1893470e-01
   1.0486750e+04   5.8685681e-02   1.1973258e-01
   1.0487000e+04   5.7092800e-02   1.2050955e-01
   1.0487250e+04   5.5489622e-02   1.2126533e-01
   1.0487500e+04   5.3876199e-02   1.2199992e-01
   1.0487750e+04   5.2253042e-02   1.2271304e-01
   1.0488000e+04   5.0620203e-02   1.2340470e-01
   1.0488250e+04   4.8978198e-02   1.2407463e-01
   1.0488500e+04   4.7327081e-02   1.2472283e-01
   1.0488750e+04   4.5667374e-02   1.2534906e-01
   1.0489000e+04   4.3999133e-02   1.2595332e-01
   1.0489250e+04   4.2322885e-02   1.2653538e-01
   1.0489500e+04   4.0638687e-02   1.2709524e-01
   1.0489750e+04   3.8947071e-02   1.2763268e-01
   1.0490000e+04   3.7248094e-02   1.2814770e-01
   1.0490250e+04   3.5542296e-02   1.2864011e-01
   1.0490500e+04   3.3829732e-02   1.2910990e-01
   1.0490750e+04   3.2110947e-02   1.2955689e-01
   1.0491000e+04   3.0385998e-02   1.2998108e-01
   1.0491250e+04   2.8655435e-02   1.3038231e-01
   1.0491500e+04   2.6919313e-02   1.3076057e-01
   1.0491750e+04   2.5178187e-02   1.3111572e-01
   1.0492000e+04   2.3432114e-02   1.3144774e-01
   1.0492250e+04   2.1681651e-02   1.3175652e-01
   1.0492500e+04   1.9926856e-02   1.3204204e-01
   1.0492750e+04   1.8168290e-02   1.3230420e-01
   1.0493000e+04   1.6406011e-02   1.3254298e-01
   1.0493250e+04   1.4640582e-02   1.3275829e-01
   1.0493500e+04   1.2872062e-02   1.3295013e-01
   1.0493750e+04   1.1101018e-02   1.3311840e-01
   1.0494000e+04   9.3275074e-03   1.3326312e-01
   1.0494250e+04   7.5520995e-03   1.3338422e-01
   1.0494500e+04   5.7748531e-03   1.3348168e-01
   1.0494750e+04   3.9963384e-03   1.3355547e-01
   1.0495000e+04   2.2166147e-03   1.3360557e-01
   1.0495250e+04   4.3625345e-04   1.3363196e-01
   1.0495500e+04  -1.3446857e-03   1.3363464e-01
   1.0495750e+04  -3.1256305e-03   1.3361358e-01
   1.0496000e+04  -4.9065211e-03   1.3356878e-01
   1.0496250e+04  -6.6867846e-03   1.3350025e-01
   1.0496500e+04  -8.4663611e-03   1.3340799e-01
   1.0496750e+04  -1.0244678e-02   1.3329200e-01
   1.0497000e+04  -1.2021674e-02   1.3315230e-01
   1.0497250e+04  -1.3796778e-02   1.3298890e-01
   1.0497500e+04  -1.5569929e-02   1.3280182e-01
   1.0497750e+04  -1.7340556e-02   1.3259109e-01
   1.0498000e+04  -1.9108598e-02   1.3235673e-01
   1.0498250e+04  -2.0873484e-02   1.3209879e-01
   1.0498500e+04  -2.2635154e-02   1.3181727e-01
   1.0498750e+04  -2.4393040e-02   1.3151226e-01
   1.0499000e+04  -2.6147080e-02   1.3118377e-01
   1.0499250e+04  -2.7896708e-02   1.3083187e-01
   1.0499500e+04  -2.9641863e-02   1.3045659e-01
   1.0499750e+04  -3.1381981e-02   1.3005803e-01
   1.0500000e+04  -3.3117002e-02   1.2963619e-01
   1.0500250e+04  -3.4846364e-02   1.2919121e-01
   1.0500500e+04  -3.6570006e-02   1.2872308e-01
   1.0500750e+04  -3.8287371e-02   1.2823196e-01
   1.0501000e+04  -3.9998397e-02   1.2771785e-01
   1.0501250e+04  -4.1702532e-02   1.2718090e-01
   1.0501500e+04  -4.3399713e-02   1.2662113e-01
   1.0501750e+04  -4.5089392e-02   1.2603871e-01
   1.0502000e+04  -4.6771508e-02   1.2543365e-01
   1.0502250e+04  -4.8445515e-02   1.2480614e-01
   1.0502500e+04  -5.0111353e-02   1.2415618e-01
   1.0502750e+04  -5.1768481e-02   1.2348399e-01
   1.0503000e+04  -5.3416840e-02   1.2278957e-01
   1.0503250e+04  -5.5055895e-02   1.2207314e-01
   1.0503500e+04  -5.6685584e-02   1.2133472e-01
   1.0503750e+04  -5.8305381e-02   1.2057454e-01
   1.0504000e+04  -5.9915223e-02   1.1979261e-01
   1.0504250e+04  -6.1514589e-02   1.1898918e-01
   1.0504500e+04  -6.3103419e-02   1.1816427e-01
   1.0504750e+04  -6.4681197e-02   1.1731814e-01
   1.0505000e+04  -6.6247863e-02   1.1645080e-01
   1.0505250e+04  -6.7802909e-02   1.1556254e-01
   1.0505500e+04  -6.9346274e-02   1.1465337e-01
   1.0505750e+04  -7.0877457e-02   1.1372358e-01
   1.0506000e+04  -7.2396400e-02   1.1277320e-01
   1.0506250e+04  -7.3902608e-02   1.1180251e-01
   1.0506500e+04  -7.5396023e-02   1.1081156e-01
   1.0506750e+04  -7.6876160e-02   1.0980065e-01
   1.0507000e+04  -7.8342959e-02   1.0876980e-01
   1.0507250e+04  -7.9795944e-02   1.0771936e-01
   1.0507500e+04  -8.1235057e-02   1.0664933e-01
   1.0507750e+04  -8.2659830e-02   1.0556007e-01
   1.0508000e+04  -8.4070204e-02   1.0445160e-01
   1.0508250e+04  -8.5465723e-02   1.0332428e-01
   1.0508500e+04  -8.6846327e-02   1.0217813e-01
   1.0508750e+04  -8.8211570e-02   1.0101352e-01
   1.0509000e+04  -8.9561392e-02   9.9830484e-02
   1.0509250e+04  -9.0895356e-02   9.8629401e-02
   1.0509500e+04  -9.2213404e-02   9.7410300e-02
   1.0509750e+04  -9.3515110e-02   9.6173575e-02
   1.0510000e+04  -9.4800415e-02   9.4919255e-02
   1.0510250e+04  -9.6068905e-02   9.3647748e-02
   1.0510500e+04  -9.7320520e-02   9.2359083e-02
   1.0510750e+04  -9.8554857e-02   9.1053680e-02
   1.0511000e+04  -9.9771859e-02   8.9731569e-02
   1.0511250e+04  -1.0097113e-01   8.8393182e-02
   1.0511500e+04  -1.0215262e-01   8.7038549e-02
   1.0511750e+04  -1.0331594e-01   8.5668114e-02
   1.0512000e+04  -1.0446104e-01   8.4281908e-02
   1.0512250e+04  -1.0558755e-01   8.2880386e-02
   1.0512500e+04  -1.0669541e-01   8.1463578e-02
   1.0512750e+04  -1.0778426e-01   8.0031952e-02
   1.0513000e+04  -1.0885406e-01   7.8585539e-02
   1.0513250e+04  -1.0990445e-01   7.7124815e-02
   1.0513500e+04  -1.1093538e-01   7.5649814e-02
   1.0513750e+04  -1.1194652e-01   7.4161021e-02
   1.0514000e+04  -1.1293782e-01   7.2658472e-02
   1.0514250e+04  -1.1390896e-01   7.1142660e-02
   1.0514500e+04  -1.1485988e-01   6.9613622e-02
   1.0514750e+04  -1.1579029e-01   6.8071862e-02
   1.0515000e+04  -1.1670012e-01   6.6517416e-02
   1.0515250e+04  -1.1758909e-01   6.4950798e-02
   1.0515500e+04  -1.1845714e-01   6.3372044e-02
   1.0515750e+04  -1.1930401e-01   6.1781678e-02
   1.0516000e+04  -1.2012963e-01   6.0179735e-02
   1.0516250e+04  -1.2093374e-01   5.8566748e-02
   1.0516500e+04  -1.2171630e-01   5.6942753e-02
   1.0516750e+04  -1.2247705e-01   5.5308291e-02
   1.0517000e+04  -1.2321595e-01   5.3663398e-02
   1.0517250e+04  -1.2393276e-01   5.2008622e-02
   1.0517500e+04  -1.2462744e-01   5.0344002e-02
   1.0517750e+04  -1.2529976e-01   4.8670091e-02
   1.0518000e+04  -1.2594968e-01   4.6986929e-02
   1.0518250e+04  -1.2657699e-01   4.5295076e-02
   1.0518500e+04  -1.2718164e-01   4.3594572e-02
   1.0518750e+04  -1.2776345e-01   4.1885985e-02
   1.0519000e+04  -1.2832238e-01   4.0169354e-02
   1.0519250e+04  -1.2885824e-01   3.8445253e-02
   1.0519500e+04  -1.2937099e-01   3.6713723e-02
   1.0519750e+04  -1.2986048e-01   3.4975341e-02
